Subject,Item,Status,Manipulability,Actual RT,Accuracy
179,Laine-naskain,Old,NA,645,1
179,llama,Old,nonmanipulable,597,0
179,toaster,New,manipulable,627,1
179,Plank48,New,NA,788,1
179,potter3,New,NA,773,0
179,Plank49,Old,NA,618,1
179,dolphin,Old,nonmanipulable,567,1
179,trombone,Old,manipulable,501,1
179,brain,New,nonmanipulable,681,1
179,potter15,Old,NA,529,0
179,satellite,New,nonmanipulable,593,1
179,tape,Old,manipulable,569,1
179,stoplight,Old,nonmanipulable,712,0
179,Laine-MAALITSA,Old,NA,584,1
179,Laine-LISTIN,New,NA,586,1
179,Laine-kosseli,Old,NA,575,1
179,mammoth,New,nonmanipulable,557,1
179,platypus,Old,nonmanipulable,503,1
179,Laine-pynna,Old,NA,513,1
179,compass,New,manipulable,508,1
179,potter4,New,NA,524,1
179,Plank50,Old,NA,645,0
179,hose,Old,manipulable,692,1
179,barbell,Old,manipulable,558,1
179,Laine-HAAHLA,New,NA,540,1
179,seaturtle,New,nonmanipulable,575,1
179,plank108,New,NA,533,1
179,lighthouse,Old,nonmanipulable,531,0
179,Laine-liippa,New,NA,522,1
179,plant,Old,nonmanipulable,423,0
179,Laine-pintta,New,NA,536,1
179,strainer,Old,manipulable,641,1
179,colander,New,manipulable,576,1
179,Eals10,Old,NA,622,1
179,Eals29,Old,NA,543,0
179,potter29,New,NA,580,1
179,vacuum,Old,manipulable,882,1
179,Eals32,New,NA,683,1
179,potter1,New,NA,483,1
179,shark,Old,nonmanipulable,444,1
179,potter27,New,NA,651,1
179,saturn,Old,nonmanipulable,639,1
179,mug,New,manipulable,521,1
179,Laine-vemmel,New,NA,528,1
179,Laine-PALIN,Old,NA,637,1
179,cane,New,manipulable,518,1
180,tepee,Old,nonmanipulable,634,1
180,potter24,New,NA,532,1
180,Laine-LUISTI,New,NA,494,1
180,bellows,New,manipulable,531,1
180,potter9,Old,NA,496,0
180,legos,Old,manipulable,465,1
180,heater,New,nonmanipulable,461,1
180,Laine-RIITMOTT,Old,NA,352,0
180,mouse,New,manipulable,531,1
180,Eals23,Old,NA,442,1
180,whisk,New,manipulable,515,1
180,razor,New,manipulable,387,1
180,Plank17,Old,NA,415,0
180,chimney,Old,nonmanipulable,539,1
180,Eals14,New,NA,459,1
180,sloth,Old,nonmanipulable,533,1
180,stamp,New,manipulable,460,1
180,battery,New,manipulable,468,1
180,Laine-HOYLA,New,NA,464,1
180,Eals08,Old,NA,370,0
180,whale,New,nonmanipulable,485,1
180,Eals12,New,NA,392,1
180,potter12,Old,NA,480,0
180,potter16,New,NA,724,1
180,needle,Old,manipulable,836,1
180,frisbee,New,manipulable,493,1
180,moose,New,nonmanipulable,551,0
180,kirk1,Old,NA,586,1
180,Eals19,New,NA,528,0
180,Plank45,New,NA,461,1
180,drawer,New,nonmanipulable,519,1
180,Laine-ROVE,Old,NA,488,0
180,potter11,New,NA,427,1
180,headphones,Old,manipulable,514,1
180,ruler,Old,manipulable,874,1
180,Laine-AMPUUSI,New,NA,438,1
180,potter17,Old,NA,439,0
180,battleship,Old,nonmanipulable,569,1
180,Plank25,New,NA,951,1
180,Plank36,New,NA,420,1
180,Eals22,Old,NA,792,1
180,jellyfish,New,nonmanipulable,950,1
180,Plank4,Old,NA,499,0
180,yo-yo,Old,manipulable,540,1
180,ladybug,Old,nonmanipulable,608,0
180,Eals26,New,NA,604,1
180,crab,Old,nonmanipulable,538,1
180,potter22,Old,NA,423,0
180,Laine-JYRSIN,Old,NA,548,0
180,bucket,New,manipulable,719,1
180,Plank5,Old,NA,599,0
180,fountain,New,nonmanipulable,470,1
180,cymbals,New,manipulable,421,1
180,watering-can,Old,manipulable,505,1
180,Plank11,New,NA,560,1
180,starfish,New,nonmanipulable,663,1
180,Laine-karttu,Old,NA,510,0
180,ram,New,nonmanipulable,653,1
180,Plank37,New,NA,505,1
180,potter7,Old,NA,480,0
180,Plank13,Old,NA,699,0
180,hamster,Old,nonmanipulable,593,1
180,pitcher,New,manipulable,655,1
180,teapot,Old,manipulable,814,0
180,potter26,Old,NA,537,0
180,Plank3,Old,NA,520,0
180,Laine-tuura,New,NA,865,1
180,matches,Old,manipulable,544,1
180,potter14,New,NA,504,1
180,hippopotamus,Old,nonmanipulable,565,1
180,potter6,New,NA,540,1
180,frog,New,nonmanipulable,514,1
180,floss,Old,manipulable,618,1
180,firetruck,New,nonmanipulable,595,1
180,Laine-NORHA,Old,NA,561,1
180,camcorder,Old,manipulable,566,1
180,weasel,New,nonmanipulable,521,1
180,Laine-KALKKU,Old,NA,475,0
180,potter8,Old,NA,493,0
180,Laine-LAVISTIN,New,NA,516,1
180,tank,New,nonmanipulable,501,0
180,bottle,New,manipulable,867,1
180,Laine-naskain,Old,NA,653,0
180,llama,Old,nonmanipulable,604,1
180,toaster,New,manipulable,514,1
180,Plank48,New,NA,483,1
180,potter3,New,NA,483,1
180,Plank49,Old,NA,477,0
180,dolphin,Old,nonmanipulable,635,1
180,trombone,Old,manipulable,559,1
180,brain,New,nonmanipulable,477,1
180,potter15,Old,NA,851,0
180,satellite,New,nonmanipulable,463,1
180,tape,Old,manipulable,671,1
180,stoplight,Old,nonmanipulable,783,1
180,Laine-MAALITSA,Old,NA,552,1
180,Laine-LISTIN,New,NA,563,1
180,Laine-kosseli,Old,NA,449,0
180,mammoth,New,nonmanipulable,532,1
180,platypus,Old,nonmanipulable,516,0
180,Laine-pynna,Old,NA,648,0
180,compass,New,manipulable,586,1
180,potter4,New,NA,888,1
180,Plank50,Old,NA,406,0
180,hose,Old,manipulable,603,1
180,barbell,Old,manipulable,616,0
180,Laine-HAAHLA,New,NA,641,1
180,seaturtle,New,nonmanipulable,758,1
180,plank108,New,NA,483,1
180,lighthouse,Old,nonmanipulable,765,0
180,Laine-liippa,New,NA,584,1
180,plant,Old,nonmanipulable,686,1
180,Laine-pintta,New,NA,604,1
180,strainer,Old,manipulable,522,0
180,colander,New,manipulable,571,1
180,Eals10,Old,NA,565,0
180,Eals29,Old,NA,980,0
180,potter29,New,NA,550,1
180,vacuum,Old,manipulable,646,1
180,Eals32,New,NA,632,1
180,potter1,New,NA,564,1
180,shark,Old,nonmanipulable,535,1
180,potter27,New,NA,519,1
180,saturn,Old,nonmanipulable,587,1
180,mug,New,manipulable,499,1
180,Laine-vemmel,New,NA,524,1
180,Laine-PALIN,Old,NA,504,0
180,cane,New,manipulable,602,1
181,tepee,Old,nonmanipulable,746,1
181,potter24,New,NA,717,1
181,Laine-LUISTI,New,NA,1102,1
181,bellows,New,manipulable,1500,1
181,potter9,Old,NA,782,1
181,legos,Old,manipulable,721,1
181,heater,New,nonmanipulable,730,1
181,Laine-RIITMOTT,Old,NA,575,1
181,mouse,New,manipulable,758,1
181,Eals23,Old,NA,1058,1
181,whisk,New,manipulable,822,1
181,razor,New,manipulable,927,1
181,Plank17,Old,NA,2071,0
181,chimney,Old,nonmanipulable,886,1
181,Eals14,New,NA,1950,1
181,sloth,Old,nonmanipulable,725,1
181,stamp,New,manipulable,722,1
181,battery,New,manipulable,836,1
181,Laine-HOYLA,New,NA,796,1
181,Eals08,Old,NA,746,1
181,whale,New,nonmanipulable,782,1
181,Eals12,New,NA,1085,1
181,potter12,Old,NA,635,1
181,potter16,New,NA,726,1
181,needle,Old,manipulable,782,1
181,frisbee,New,manipulable,688,1
181,moose,New,nonmanipulable,714,1
181,kirk1,Old,NA,1055,0
181,Eals19,New,NA,787,1
181,Plank45,New,NA,822,1
181,drawer,New,nonmanipulable,652,1
181,Laine-ROVE,Old,NA,1227,1
181,potter11,New,NA,1031,1
181,headphones,Old,manipulable,1255,1
181,ruler,Old,manipulable,615,1
181,Laine-AMPUUSI,New,NA,708,1
181,potter17,Old,NA,902,1
181,battleship,Old,nonmanipulable,708,1
181,Plank25,New,NA,694,1
181,Plank36,New,NA,564,1
181,Eals22,Old,NA,1155,0
181,jellyfish,New,nonmanipulable,1071,1
181,Plank4,Old,NA,778,0
181,yo-yo,Old,manipulable,949,1
181,ladybug,Old,nonmanipulable,725,1
181,Eals26,New,NA,707,1
181,crab,Old,nonmanipulable,757,1
181,potter22,Old,NA,1176,0
181,Laine-JYRSIN,Old,NA,775,1
181,bucket,New,manipulable,746,1
181,Plank5,Old,NA,1018,0
181,fountain,New,nonmanipulable,987,1
181,cymbals,New,manipulable,809,1
181,watering-can,Old,manipulable,619,1
181,Plank11,New,NA,920,1
181,starfish,New,nonmanipulable,733,1
181,Laine-karttu,Old,NA,652,1
181,ram,New,nonmanipulable,711,1
181,Plank37,New,NA,732,1
181,potter7,Old,NA,941,0
181,Plank13,Old,NA,705,0
181,hamster,Old,nonmanipulable,779,0
181,pitcher,New,manipulable,719,1
181,teapot,Old,manipulable,1260,1
181,potter26,Old,NA,1336,1
181,Plank3,Old,NA,852,1
181,Laine-tuura,New,NA,767,1
181,matches,Old,manipulable,714,1
181,potter14,New,NA,1171,1
181,hippopotamus,Old,nonmanipulable,1014,1
181,potter6,New,NA,699,1
181,frog,New,nonmanipulable,650,1
181,floss,Old,manipulable,638,1
181,firetruck,New,nonmanipulable,582,1
181,Laine-NORHA,Old,NA,804,1
181,camcorder,Old,manipulable,605,1
181,weasel,New,nonmanipulable,754,1
181,Laine-KALKKU,Old,NA,910,1
181,potter8,Old,NA,863,0
181,Laine-LAVISTIN,New,NA,1043,0
181,tank,New,nonmanipulable,1075,1
181,bottle,New,manipulable,806,1
181,Laine-naskain,Old,NA,904,1
181,llama,Old,nonmanipulable,625,0
181,toaster,New,manipulable,1035,1
181,Plank48,New,NA,957,1
181,potter3,New,NA,1337,1
181,Plank49,Old,NA,760,0
181,dolphin,Old,nonmanipulable,2836,1
181,trombone,Old,manipulable,793,1
181,brain,New,nonmanipulable,915,1
181,potter15,Old,NA,1645,0
181,satellite,New,nonmanipulable,758,1
181,tape,Old,manipulable,869,1
181,stoplight,Old,nonmanipulable,896,1
181,Laine-MAALITSA,Old,NA,806,1
181,Laine-LISTIN,New,NA,748,1
181,Laine-kosseli,Old,NA,1520,1
181,mammoth,New,nonmanipulable,861,1
181,platypus,Old,nonmanipulable,1080,0
181,Laine-pynna,Old,NA,854,1
181,compass,New,manipulable,906,1
181,potter4,New,NA,904,1
181,Plank50,Old,NA,754,0
181,hose,Old,manipulable,625,1
181,barbell,Old,manipulable,666,1
181,Laine-HAAHLA,New,NA,1773,1
181,seaturtle,New,nonmanipulable,944,1
181,plank108,New,NA,655,1
181,lighthouse,Old,nonmanipulable,922,1
181,Laine-liippa,New,NA,1055,1
181,plant,Old,nonmanipulable,1268,1
181,Laine-pintta,New,NA,819,1
181,strainer,Old,manipulable,904,1
181,colander,New,manipulable,829,1
181,Eals10,Old,NA,1450,1
181,Eals29,Old,NA,826,0
181,potter29,New,NA,1046,1
181,vacuum,Old,manipulable,2439,0
181,Eals32,New,NA,815,1
181,potter1,New,NA,884,1
181,shark,Old,nonmanipulable,1500,1
181,potter27,New,NA,781,1
181,saturn,Old,nonmanipulable,800,1
181,mug,New,manipulable,1191,1
181,Laine-vemmel,New,NA,640,1
181,Laine-PALIN,Old,NA,700,1
181,cane,New,manipulable,693,1
182,tepee,Old,nonmanipulable,736,1
182,potter24,New,NA,611,1
182,Laine-LUISTI,New,NA,800,1
182,bellows,New,manipulable,754,0
182,potter9,Old,NA,634,0
182,legos,Old,manipulable,613,1
182,heater,New,nonmanipulable,510,1
182,Laine-RIITMOTT,Old,NA,638,1
182,mouse,New,manipulable,814,1
182,Eals23,Old,NA,699,1
182,whisk,New,manipulable,729,0
182,razor,New,manipulable,545,1
182,Plank17,Old,NA,664,1
182,chimney,Old,nonmanipulable,1079,1
182,Eals14,New,NA,721,1
182,sloth,Old,nonmanipulable,530,1
182,stamp,New,manipulable,598,1
182,battery,New,manipulable,684,1
182,Laine-HOYLA,New,NA,707,1
182,Eals08,Old,NA,532,1
182,whale,New,nonmanipulable,684,0
182,Eals12,New,NA,499,1
182,potter12,Old,NA,468,0
182,potter16,New,NA,597,1
182,needle,Old,manipulable,456,1
182,frisbee,New,manipulable,538,1
182,moose,New,nonmanipulable,1170,1
182,kirk1,Old,NA,653,0
182,Eals19,New,NA,1025,0
182,Plank45,New,NA,650,1
182,drawer,New,nonmanipulable,710,1
182,Laine-ROVE,Old,NA,538,0
182,potter11,New,NA,611,1
182,headphones,Old,manipulable,672,1
182,ruler,Old,manipulable,558,1
182,Laine-AMPUUSI,New,NA,526,1
182,potter17,Old,NA,547,0
182,battleship,Old,nonmanipulable,506,1
182,Plank25,New,NA,584,1
182,Plank36,New,NA,806,0
182,Eals22,Old,NA,449,0
182,jellyfish,New,nonmanipulable,635,1
182,Plank4,Old,NA,471,1
182,yo-yo,Old,manipulable,439,1
182,ladybug,Old,nonmanipulable,444,1
182,Eals26,New,NA,480,1
182,crab,Old,nonmanipulable,391,1
182,potter22,Old,NA,541,0
182,Laine-JYRSIN,Old,NA,969,1
182,bucket,New,manipulable,600,1
182,Plank5,Old,NA,594,0
182,fountain,New,nonmanipulable,544,1
182,cymbals,New,manipulable,547,1
182,watering-can,Old,manipulable,412,1
182,Plank11,New,NA,501,1
182,starfish,New,nonmanipulable,630,1
182,Laine-karttu,Old,NA,459,1
182,ram,New,nonmanipulable,489,1
182,Plank37,New,NA,523,1
182,potter7,Old,NA,512,0
182,Plank13,Old,NA,537,1
182,hamster,Old,nonmanipulable,450,1
182,pitcher,New,manipulable,560,1
182,teapot,Old,manipulable,448,1
182,potter26,Old,NA,485,0
182,Plank3,Old,NA,427,1
182,Laine-tuura,New,NA,575,1
182,matches,Old,manipulable,514,1
182,potter14,New,NA,915,1
182,hippopotamus,Old,nonmanipulable,451,1
182,potter6,New,NA,514,1
182,frog,New,nonmanipulable,412,0
182,floss,Old,manipulable,470,0
182,firetruck,New,nonmanipulable,817,1
182,Laine-NORHA,Old,NA,502,1
182,camcorder,Old,manipulable,531,1
182,weasel,New,nonmanipulable,652,1
182,Laine-KALKKU,Old,NA,596,1
182,potter8,Old,NA,570,0
182,Laine-LAVISTIN,New,NA,597,1
182,tank,New,nonmanipulable,931,1
182,bottle,New,manipulable,832,1
182,Laine-naskain,Old,NA,675,1
182,llama,Old,nonmanipulable,674,1
182,toaster,New,manipulable,525,1
182,Plank48,New,NA,746,1
182,potter3,New,NA,715,1
182,Plank49,Old,NA,728,1
182,dolphin,Old,nonmanipulable,705,1
182,trombone,Old,manipulable,625,1
182,brain,New,nonmanipulable,658,1
182,potter15,Old,NA,694,0
182,satellite,New,nonmanipulable,580,1
182,tape,Old,manipulable,507,1
182,stoplight,Old,nonmanipulable,504,1
182,Laine-MAALITSA,Old,NA,514,1
182,Laine-LISTIN,New,NA,496,1
182,Laine-kosseli,Old,NA,914,1
182,mammoth,New,nonmanipulable,655,1
182,platypus,Old,nonmanipulable,506,1
182,Laine-pynna,Old,NA,485,1
182,compass,New,manipulable,539,1
182,potter4,New,NA,531,1
182,Plank50,Old,NA,727,1
182,hose,Old,manipulable,897,1
182,barbell,Old,manipulable,462,1
182,Laine-HAAHLA,New,NA,458,0
182,seaturtle,New,nonmanipulable,553,1
182,plank108,New,NA,520,1
182,lighthouse,Old,nonmanipulable,565,1
182,Laine-liippa,New,NA,461,1
182,plant,Old,nonmanipulable,456,0
182,Laine-pintta,New,NA,551,1
182,strainer,Old,manipulable,669,0
182,colander,New,manipulable,553,1
182,Eals10,Old,NA,468,1
182,Eals29,Old,NA,615,1
182,potter29,New,NA,481,1
182,vacuum,Old,manipulable,563,0
182,Eals32,New,NA,584,1
182,potter1,New,NA,915,1
182,shark,Old,nonmanipulable,579,1
182,potter27,New,NA,474,1
182,saturn,Old,nonmanipulable,545,1
182,mug,New,manipulable,490,0
182,Laine-vemmel,New,NA,514,1
182,Laine-PALIN,Old,NA,574,0
182,cane,New,manipulable,621,1
183,tepee,Old,nonmanipulable,516,1
183,potter24,New,NA,452,1
183,Laine-LUISTI,New,NA,403,1
183,bellows,New,manipulable,463,0
183,potter9,Old,NA,464,0
183,legos,Old,manipulable,418,1
183,heater,New,nonmanipulable,491,1
183,Laine-RIITMOTT,Old,NA,469,1
183,mouse,New,manipulable,390,0
183,Eals23,Old,NA,648,0
183,whisk,New,manipulable,513,1
183,razor,New,manipulable,648,1
183,Plank17,Old,NA,394,1
183,chimney,Old,nonmanipulable,373,1
183,Eals14,New,NA,593,0
183,sloth,Old,nonmanipulable,558,1
183,stamp,New,manipulable,411,1
183,battery,New,manipulable,434,0
183,Laine-HOYLA,New,NA,651,1
183,Eals08,Old,NA,486,0
183,whale,New,nonmanipulable,488,0
183,Eals12,New,NA,437,1
183,potter12,Old,NA,448,0
183,potter16,New,NA,498,1
183,needle,Old,manipulable,489,1
183,frisbee,New,manipulable,504,1
183,moose,New,nonmanipulable,528,1
183,kirk1,Old,NA,333,1
183,Eals19,New,NA,362,0
183,Plank45,New,NA,407,1
183,drawer,New,nonmanipulable,507,1
183,Laine-ROVE,Old,NA,482,0
183,potter11,New,NA,512,1
183,headphones,Old,manipulable,400,1
183,ruler,Old,manipulable,995,1
183,Laine-AMPUUSI,New,NA,65,0
183,potter17,Old,NA,497,1
183,battleship,Old,nonmanipulable,426,1
183,Plank25,New,NA,443,1
183,Plank36,New,NA,453,1
183,Eals22,Old,NA,452,1
183,jellyfish,New,nonmanipulable,565,1
183,Plank4,Old,NA,1026,1
183,yo-yo,Old,manipulable,389,1
183,ladybug,Old,nonmanipulable,418,1
183,Eals26,New,NA,444,1
183,crab,Old,nonmanipulable,409,1
183,potter22,Old,NA,469,1
183,Laine-JYRSIN,Old,NA,502,0
183,bucket,New,manipulable,1036,1
183,Plank5,Old,NA,583,0
183,fountain,New,nonmanipulable,544,1
183,cymbals,New,manipulable,559,1
183,watering-can,Old,manipulable,452,1
183,Plank11,New,NA,476,0
183,starfish,New,nonmanipulable,509,1
183,Laine-karttu,Old,NA,506,1
183,ram,New,nonmanipulable,506,1
183,Plank37,New,NA,479,0
183,potter7,Old,NA,727,1
183,Plank13,Old,NA,487,1
183,hamster,Old,nonmanipulable,490,1
183,pitcher,New,manipulable,447,0
183,teapot,Old,manipulable,523,0
183,potter26,Old,NA,440,1
183,Plank3,Old,NA,516,1
183,Laine-tuura,New,NA,569,1
183,matches,Old,manipulable,415,1
183,potter14,New,NA,473,1
183,hippopotamus,Old,nonmanipulable,482,1
183,potter6,New,NA,492,0
183,frog,New,nonmanipulable,452,1
183,floss,Old,manipulable,422,1
183,firetruck,New,nonmanipulable,586,1
183,Laine-NORHA,Old,NA,462,1
183,camcorder,Old,manipulable,482,1
183,weasel,New,nonmanipulable,472,1
183,Laine-KALKKU,Old,NA,385,1
183,potter8,Old,NA,478,1
183,Laine-LAVISTIN,New,NA,486,1
183,tank,New,nonmanipulable,366,0
183,bottle,New,manipulable,444,1
183,Laine-naskain,Old,NA,894,1
183,llama,Old,nonmanipulable,516,1
183,toaster,New,manipulable,562,1
183,Plank48,New,NA,480,0
183,potter3,New,NA,480,1
183,Plank49,Old,NA,951,1
183,dolphin,Old,nonmanipulable,421,1
183,trombone,Old,manipulable,991,1
183,brain,New,nonmanipulable,475,1
183,potter15,Old,NA,461,0
183,satellite,New,nonmanipulable,597,1
183,tape,Old,manipulable,425,1
183,stoplight,Old,nonmanipulable,429,1
183,Laine-MAALITSA,Old,NA,472,1
183,Laine-LISTIN,New,NA,505,0
183,Laine-kosseli,Old,NA,504,0
183,mammoth,New,nonmanipulable,639,1
183,platypus,Old,nonmanipulable,426,1
183,Laine-pynna,Old,NA,431,1
183,compass,New,manipulable,623,1
183,potter4,New,NA,512,1
183,Plank50,Old,NA,863,1
183,hose,Old,manipulable,449,1
183,barbell,Old,manipulable,404,1
183,Laine-HAAHLA,New,NA,382,1
183,seaturtle,New,nonmanipulable,507,0
183,plank108,New,NA,489,1
183,lighthouse,Old,nonmanipulable,400,1
183,Laine-liippa,New,NA,436,1
183,plant,Old,nonmanipulable,408,1
183,Laine-pintta,New,NA,436,1
183,strainer,Old,manipulable,429,0
183,colander,New,manipulable,463,0
183,Eals10,Old,NA,898,1
183,Eals29,Old,NA,442,1
183,potter29,New,NA,434,1
183,vacuum,Old,manipulable,870,1
183,Eals32,New,NA,406,0
183,potter1,New,NA,368,1
183,shark,Old,nonmanipulable,366,1
183,potter27,New,NA,378,1
183,saturn,Old,nonmanipulable,392,1
183,mug,New,manipulable,461,0
183,Laine-vemmel,New,NA,414,1
183,Laine-PALIN,Old,NA,408,1
183,cane,New,manipulable,498,1
185,tepee,Old,nonmanipulable,844,1
185,potter24,New,NA,912,1
185,Laine-LUISTI,New,NA,1069,1
185,bellows,New,manipulable,744,1
185,potter9,Old,NA,924,0
185,legos,Old,manipulable,1165,1
185,heater,New,nonmanipulable,1897,0
185,Laine-RIITMOTT,Old,NA,759,1
185,mouse,New,manipulable,679,1
185,Eals23,Old,NA,789,0
185,whisk,New,manipulable,1084,1
185,razor,New,manipulable,1386,1
185,Plank17,Old,NA,656,0
185,chimney,Old,nonmanipulable,696,1
185,Eals14,New,NA,738,1
185,sloth,Old,nonmanipulable,3095,0
185,stamp,New,manipulable,633,1
185,battery,New,manipulable,689,1
185,Laine-HOYLA,New,NA,475,1
185,Eals08,Old,NA,427,0
185,whale,New,nonmanipulable,639,0
185,Eals12,New,NA,912,1
185,potter12,Old,NA,697,1
185,potter16,New,NA,631,1
185,needle,Old,manipulable,563,1
185,frisbee,New,manipulable,726,1
185,moose,New,nonmanipulable,887,1
185,kirk1,Old,NA,605,0
185,Eals19,New,NA,611,1
185,Plank45,New,NA,716,1
185,drawer,New,nonmanipulable,717,1
185,Laine-ROVE,Old,NA,830,0
185,potter11,New,NA,540,1
185,headphones,Old,manipulable,812,1
185,ruler,Old,manipulable,677,1
185,Laine-AMPUUSI,New,NA,1056,1
185,potter17,Old,NA,736,1
185,battleship,Old,nonmanipulable,552,1
185,Plank25,New,NA,668,1
185,Plank36,New,NA,775,1
185,Eals22,Old,NA,530,0
185,jellyfish,New,nonmanipulable,1202,0
185,Plank4,Old,NA,940,1
185,yo-yo,Old,manipulable,692,1
185,ladybug,Old,nonmanipulable,517,1
185,Eals26,New,NA,1027,1
185,crab,Old,nonmanipulable,519,1
185,potter22,Old,NA,748,1
185,Laine-JYRSIN,Old,NA,771,0
185,bucket,New,manipulable,594,0
185,Plank5,Old,NA,1197,0
185,fountain,New,nonmanipulable,823,0
185,cymbals,New,manipulable,908,0
185,watering-can,Old,manipulable,538,1
185,Plank11,New,NA,859,1
185,starfish,New,nonmanipulable,1763,1
185,Laine-karttu,Old,NA,898,0
185,ram,New,nonmanipulable,744,1
185,Plank37,New,NA,776,1
185,potter7,Old,NA,530,0
185,Plank13,Old,NA,514,0
185,hamster,Old,nonmanipulable,815,1
185,pitcher,New,manipulable,828,1
185,teapot,Old,manipulable,588,1
185,potter26,Old,NA,1090,0
185,Plank3,Old,NA,992,0
185,Laine-tuura,New,NA,710,1
185,matches,Old,manipulable,614,1
185,potter14,New,NA,919,1
185,hippopotamus,Old,nonmanipulable,704,1
185,potter6,New,NA,653,1
185,frog,New,nonmanipulable,816,1
185,floss,Old,manipulable,972,1
185,firetruck,New,nonmanipulable,1048,1
185,Laine-NORHA,Old,NA,675,0
185,camcorder,Old,manipulable,981,1
185,weasel,New,nonmanipulable,776,1
185,Laine-KALKKU,Old,NA,743,1
185,potter8,Old,NA,955,1
185,Laine-LAVISTIN,New,NA,811,1
185,tank,New,nonmanipulable,675,0
185,bottle,New,manipulable,677,1
185,Laine-naskain,Old,NA,932,0
185,llama,Old,nonmanipulable,796,1
185,toaster,New,manipulable,1046,1
185,Plank48,New,NA,802,1
185,potter3,New,NA,940,1
185,Plank49,Old,NA,924,1
185,dolphin,Old,nonmanipulable,538,1
185,trombone,Old,manipulable,602,1
185,brain,New,nonmanipulable,716,1
185,potter15,Old,NA,693,0
185,satellite,New,nonmanipulable,826,1
185,tape,Old,manipulable,566,1
185,stoplight,Old,nonmanipulable,557,1
185,Laine-MAALITSA,Old,NA,1072,0
185,Laine-LISTIN,New,NA,619,1
185,Laine-kosseli,Old,NA,564,0
185,mammoth,New,nonmanipulable,515,0
185,platypus,Old,nonmanipulable,507,1
185,Laine-pynna,Old,NA,977,0
185,compass,New,manipulable,892,1
185,potter4,New,NA,838,1
185,Plank50,Old,NA,966,1
185,hose,Old,manipulable,533,1
185,barbell,Old,manipulable,630,1
185,Laine-HAAHLA,New,NA,1358,0
185,seaturtle,New,nonmanipulable,518,0
185,plank108,New,NA,827,0
185,lighthouse,Old,nonmanipulable,687,1
185,Laine-liippa,New,NA,653,1
185,plant,Old,nonmanipulable,921,1
185,Laine-pintta,New,NA,982,1
185,strainer,Old,manipulable,661,1
185,colander,New,manipulable,2284,1
185,Eals10,Old,NA,803,0
185,Eals29,Old,NA,993,1
185,potter29,New,NA,803,1
185,vacuum,Old,manipulable,1778,1
185,Eals32,New,NA,747,1
185,potter1,New,NA,595,1
185,shark,Old,nonmanipulable,512,1
185,potter27,New,NA,590,1
185,saturn,Old,nonmanipulable,604,1
185,mug,New,manipulable,471,0
185,Laine-vemmel,New,NA,570,1
185,Laine-PALIN,Old,NA,604,0
185,cane,New,manipulable,882,1
187,tepee,Old,nonmanipulable,695,1
187,potter24,New,NA,656,1
187,Laine-LUISTI,New,NA,760,1
187,bellows,New,manipulable,823,0
187,potter9,Old,NA,600,0
187,legos,Old,manipulable,1190,1
187,heater,New,nonmanipulable,680,1
187,Laine-RIITMOTT,Old,NA,594,1
187,mouse,New,manipulable,836,1
187,Eals23,Old,NA,711,1
187,whisk,New,manipulable,888,0
187,razor,New,manipulable,831,1
187,Plank17,Old,NA,643,1
187,chimney,Old,nonmanipulable,546,1
187,Eals14,New,NA,738,1
187,sloth,Old,nonmanipulable,623,1
187,stamp,New,manipulable,811,1
187,battery,New,manipulable,681,1
187,Laine-HOYLA,New,NA,975,0
187,Eals08,Old,NA,638,0
187,whale,New,nonmanipulable,566,0
187,Eals12,New,NA,644,1
187,potter12,Old,NA,812,0
187,potter16,New,NA,873,1
187,needle,Old,manipulable,563,1
187,frisbee,New,manipulable,797,1
187,moose,New,nonmanipulable,803,0
187,kirk1,Old,NA,941,0
187,Eals19,New,NA,1013,1
187,Plank45,New,NA,1063,1
187,drawer,New,nonmanipulable,1001,1
187,Laine-ROVE,Old,NA,979,0
187,potter11,New,NA,937,1
187,headphones,Old,manipulable,1063,0
187,ruler,Old,manipulable,689,1
187,Laine-AMPUUSI,New,NA,719,1
187,potter17,Old,NA,904,1
187,battleship,Old,nonmanipulable,910,1
187,Plank25,New,NA,863,1
187,Plank36,New,NA,686,1
187,Eals22,Old,NA,705,1
187,jellyfish,New,nonmanipulable,683,0
187,Plank4,Old,NA,888,0
187,yo-yo,Old,manipulable,618,1
187,ladybug,Old,nonmanipulable,1115,1
187,Eals26,New,NA,668,1
187,crab,Old,nonmanipulable,539,1
187,potter22,Old,NA,908,1
187,Laine-JYRSIN,Old,NA,793,1
187,bucket,New,manipulable,735,1
187,Plank5,Old,NA,644,1
187,fountain,New,nonmanipulable,695,1
187,cymbals,New,manipulable,737,1
187,watering-can,Old,manipulable,517,1
187,Plank11,New,NA,758,0
187,starfish,New,nonmanipulable,753,1
187,Laine-karttu,Old,NA,769,1
187,ram,New,nonmanipulable,716,0
187,Plank37,New,NA,797,1
187,potter7,Old,NA,711,0
187,Plank13,Old,NA,712,1
187,hamster,Old,nonmanipulable,550,1
187,pitcher,New,manipulable,662,1
187,teapot,Old,manipulable,584,1
187,potter26,Old,NA,1196,1
187,Plank3,Old,NA,902,1
187,Laine-tuura,New,NA,999,1
187,matches,Old,manipulable,857,1
187,potter14,New,NA,1245,1
187,hippopotamus,Old,nonmanipulable,597,1
187,potter6,New,NA,883,0
187,frog,New,nonmanipulable,584,0
